Category1Title,Category2Title,Category3Title,Category4Title,Category5Title,Period,Val
總計,教育業,-,-,-,11000,31389
總計,運輸及倉儲業,-,-,-,11000,57579
總計,電力及燃氣供應業,-,-,-,11000,93625
總計,製造業,-,-,-,11000,57473
總計,營建工程業,-,-,-,11000,47468
總計,醫療保健及社會工作服務業,-,-,-,11000,64020
總計,藝術、娛樂及休閒服務業,-,-,-,11000,38650
總計,礦業及土石採取業,-,-,-,11000,56098
男,工業及服務業,-,-,-,11000,61150
男,工業部門,-,-,-,11000,62241
男,不動產業,-,-,-,11000,59249
男,支援服務業,-,-,-,11000,39064
男,出版、影音製作、傳播及資通訊服務業,-,-,-,11000,82823
男,用水供應及污染整治業,-,-,-,11000,45168
男,住宿及餐飲業,-,-,-,11000,37219
男,批發及零售業,-,-,-,11000,55972
男,其他服務業,-,-,-,11000,41391
男,服務業部門,-,-,-,11000,60060
男,金融及保險業,-,-,-,11000,105426
男,專業、科學及技術服務業,-,-,-,11000,72688
男,教育業,-,-,-,11000,29187
男,運輸及倉儲業,-,-,-,11000,60662
男,電力及燃氣供應業,-,-,-,11000,95521
男,製造業,-,-,-,11000,64990
男,營建工程業,-,-,-,11000,49319
男,醫療保健及社會工作服務業,-,-,-,11000,95318
男,藝術、娛樂及休閒服務業,-,-,-,11000,46253
男,礦業及土石採取業,-,-,-,11000,58861
女,工業及服務業,-,-,-,11000,49809
女,工業部門,-,-,-,11000,46198
女,不動產業,-,-,-,11000,55619
女,支援服務業,-,-,-,11000,37020
女,出版、影音製作、傳播及資通訊服務業,-,-,-,11000,68390
女,用水供應及污染整治業,-,-,-,11000,45434
女,住宿及餐飲業,-,-,-,11000,33340
女,批發及零售業,-,-,-,11000,47279
女,其他服務業,-,-,-,11000,32572
女,服務業部門,-,-,-,11000,51576
女,金融及保險業,-,-,-,11000,94758
女,專業、科學及技術服務業,-,-,-,11000,56929
女,教育業,-,-,-,11000,32064
女,運輸及倉儲業,-,-,-,11000,51528
女,電力及燃氣供應業,-,-,-,11000,84295
女,製造業,-,-,-,11000,46559
女,營建工程業,-,-,-,11000,38554
女,醫療保健及社會工作服務業,-,-,-,11000,56273
女,藝術、娛樂及休閒服務業,-,-,-,11000,30498
女,礦業及土石採取業,-,-,-,11000,45005
總計,工業及服務業,-,-,-,11100,57728
總計,工業部門,-,-,-,11100,58972
總計,不動產業,-,-,-,11100,57200
總計,支援服務業,-,-,-,11100,38528
總計,出版、影音製作、傳播及資通訊服務業,-,-,-,11100,79142
總計,用水供應及污染整治業,-,-,-,11100,45955
總計,住宿及餐飲業,-,-,-,11100,36099
總計,批發及零售業,-,-,-,11100,52038
總計,其他服務業,-,-,-,11100,37565
總計,服務業部門,-,-,-,11100,56832
總計,金融及保險業,-,-,-,11100,100390
總計,專業、科學及技術服務業,-,-,-,11100,67728
總計,教育業,-,-,-,11100,32236
總計,運輸及倉儲業,-,-,-,11100,62232
總計,電力及燃氣供應業,-,-,-,11100,95603
總計,製造業,-,-,-,11100,60451
總計,營建工程業,-,-,-,11100,48545
總計,醫療保健及社會工作服務業,-,-,-,11100,66543
總計,藝術、娛樂及休閒服務業,-,-,-,11100,39886
總計,礦業及土石採取業,-,-,-,11100,58625
男,工業及服務業,-,-,-,11100,63219
男,工業部門,-,-,-,11100,65300
男,不動產業,-,-,-,11100,57606
男,支援服務業,-,-,-,11100,39317
男,出版、影音製作、傳播及資通訊服務業,-,-,-,11100,85735
男,用水供應及污染整治業,-,-,-,11100,46230
男,住宿及餐飲業,-,-,-,11100,38248
男,批發及零售業,-,-,-,11100,55819
男,其他服務業,-,-,-,11100,42362
男,服務業部門,-,-,-,11100,61138
男,金融及保險業,-,-,-,11100,106843
男,專業、科學及技術服務業,-,-,-,11100,75030
男,教育業,-,-,-,11100,28877
男,運輸及倉儲業,-,-,-,11100,65184
男,電力及燃氣供應業,-,-,-,11100,97656
男,製造業,-,-,-,11100,68567
男,營建工程業,-,-,-,11100,50460
男,醫療保健及社會工作服務業,-,-,-,11100,98813
男,藝術、娛樂及休閒服務業,-,-,-,11100,47811
男,礦業及土石採取業,-,-,-,11100,61309
女,工業及服務業,-,-,-,11100,51636
女,工業部門,-,-,-,11100,48292
女,不動產業,-,-,-,11100,56856
女,支援服務業,-,-,-,11100,37545
女,出版、影音製作、傳播及資通訊服務業,-,-,-,11100,72517
女,用水供應及污染整治業,-,-,-,11100,45054
女,住宿及餐飲業,-,-,-,11100,34405
女,批發及零售業,-,-,-,11100,48594
女,其他服務業,-,-,-,11100,34404
女,服務業部門,-,-,-,11100,53273
女,金融及保險業,-,-,-,11100,96318
女,專業、科學及技術服務業,-,-,-,11100,58947
女,教育業,-,-,-,11100,33298
女,運輸及倉儲業,-,-,-,11100,56594
女,電力及燃氣供應業,-,-,-,11100,85877
女,製造業,-,-,-,11100,48760
女,營建工程業,-,-,-,11100,39360
女,醫療保健及社會工作服務業,-,-,-,11100,58517
女,藝術、娛樂及休閒服務業,-,-,-,11100,31191
女,礦業及土石採取業,-,-,-,11100,47603
